report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
2011,,United States,,1206031,14661,,,,,387.1,4.7,,,
2012,NM00101,"Albuquerque, NM",553684,4151,41,278,2740,1092,12,749.71,7.4,50.21,494.87,197.22
2012,TX22001,"Arlington, TX",379295,1909,17,135,1225,532,12,503.3,4.48,35.59,322.97,140.26
2012,GAAPD00,"Atlanta, GA",437041,6027,83,113,3555,2276,12,1379.05,18.99,25.86,813.42,520.77
2012,CO00101,"Aurora, CO",336952,1400,17,172,729,482,12,415.49,5.05,51.05,216.35,143.05
2012,TX22701,"Austin, TX",832901,3405,31,209,2187,978,12,408.81,3.72,25.09,262.58,117.42
2012,MD00301,"Baltimore County, MD",817761,4145,24,145,2609,1367,12,506.87,2.93,17.73,319.04,167.16
2012,MDBPD00,"Baltimore, MD",625474,8789,216,317,4651,3605,12,1405.17,34.53,50.68,743.6,576.36
2012,MA01301,"Boston, MA",630648,5266,57,249,3050,1910,12,835.01,9.04,39.48,483.63,302.86
2012,NY01401,"Buffalo, NY",262434,3382,48,138,1808,1388,12,1288.7,18.29,52.58,688.94,528.89
2012,NC06001,"Charlotte, NC",808504,5238,52,223,3165,1798,12,647.86,6.43,27.58,391.46,222.39
2012,ILCPD00,"Chicago, IL",2708382,27620,500,1372,12272,13476,12,1019.8,18.46,50.66,453.11,497.57
2012,OHCIP00,"Cincinnati, OH",296204,2903,47,199,931,1726,12,980.07,15.87,67.18,314.31,582.71
2012,OHCLP00,"Cleveland, OH",393781,5469,85,373,1754,3257,12,1388.84,21.59,94.72,445.43,827.11
2012,OHCOP00,"Columbus, OH",797384,4808,71,590,1116,3031,12,602.97,8.9,73.99,139.96,380.12
2012,TXDPD00,"Dallas, TX",1241549,8380,154,486,3647,4093,12,674.96,12.4,39.14,293.75,329.67
2012,CODPD00,"Denver, CO",628545,3885,39,383,2295,1168,12,618.09,6.2,60.93,365.13,185.83
2012,MI82349,"Detroit, MI",707096,15023,386,442,9345,4850,12,2124.61,54.59,62.51,1321.6,685.9
2012,TX07102,"El Paso, TX",675536,2859,23,184,2181,471,12,423.22,3.4,27.24,322.85,69.72
2012,VA02901,"Fairfax County, VA",1072723,858,16,115,384,343,12,79.98,1.49,10.72,35.8,31.97
2012,TX22012,"Fort Worth, TX",770101,4526,46,391,2809,1280,12,587.72,5.97,50.77,364.76,166.21
2012,CA01005,"Fresno, CA",506011,2748,51,54,1628,1015,12,543.07,10.08,10.67,321.73,200.59
2012,HI00200,"Honolulu, HI",975875,2336,11,165,1246,914,12,239.37,1.13,16.91,127.68,93.66
2012,TXHPD00,"Houston, TX",2177273,21610,217,665,11343,9385,12,992.53,9.97,30.54,520.97,431.04
2012,INIPD00,"Indianapolis, IN",838650,9942,97,436,5967,3442,12,1185.48,11.57,51.99,711.5,410.42
2012,FL01602,"Jacksonville, FL",840660,5189,93,341,3384,1371,12,617.25,11.06,40.56,402.54,163.09
2012,MOKPD00,"Kansas City, MO",464073,5889,105,257,3879,1648,12,1268.98,22.63,55.38,835.86,355.12
2012,NV00201,"Las Vegas, NV",1479393,11598,76,596,7102,3824,12,783.97,5.14,40.29,480.06,258.48
2012,CA01941,"Long Beach, CA",469893,2705,32,115,1319,1239,12,575.66,6.81,24.47,280.7,263.68
2012,CA01900,"Los Angeles County, CA",1074864,5458,75,161,3732,1490,12,507.79,6.98,14.98,347.21,138.62
2012,CA01942,"Los Angeles, CA",3855122,18547,299,936,8329,8983,12,481.1,7.76,24.28,216.05,233.01
2012,KY05680,"Louisville, KY",666200,3989,62,183,2350,1394,12,598.77,9.31,27.47,352.75,209.25
2012,TNMPD00,"Memphis, TN",657436,11417,134,428,7471,3384,12,1736.59,20.38,65.1,1136.38,514.73
2012,AZ00717,"Mesa, AZ",451391,1804,14,172,1149,469,12,399.65,3.1,38.1,254.55,103.9
2012,FL01300,"Miami-Dade County, FL",1144280,6046,81,267,4012,1686,12,528.37,7.08,23.33,350.61,147.34
2012,FL01306,"Miami, FL",414327,4856,69,65,2626,2096,12,1172.02,16.65,15.69,633.8,505.88
2012,WIMPD00,"Milwaukee, WI",599395,7932,93,234,4508,3097,12,1323.33,15.52,39.04,752.09,516.69
2012,MN02711,"Minneapolis, MN",390240,3872,39,403,1711,1719,12,992.21,9.99,103.27,438.45,440.5
2012,MD01604,"Montgomery County, MD",980160,1795,14,102,850,829,12,183.13,1.43,10.41,86.72,84.58
2012,TN01901,"Nashville, TN",620886,7314,63,303,5232,1716,12,1177.99,10.15,48.8,842.67,276.38
2012,NY02900,"Nassau County, NY",1057158,1654,12,56,863,723,12,156.46,1.14,5.3,81.63,68.39
2012,LANPD00,"New Orleans, LA",362874,2958,193,136,1564,1065,12,815.16,53.19,37.48,431,293.49
2012,NY03030,"New York City, NY",8289415,52993,419,1162,31211,20201,12,639.29,5.05,14.02,376.52,243.7
2012,NJNPD00,"Newark, NJ",278906,3220,96,55,1093,1976,12,1154.51,34.42,19.72,391.89,708.48
2012,CA00109,"Oakland, CA",399487,7963,127,271,3227,4338,12,1993.31,31.79,67.84,807.79,1085.89
2012,OK05506,"Oklahoma City, OK",595607,5474,85,389,3791,1209,12,919.06,14.27,65.31,636.49,202.99
2012,NB02802,"Omaha, NE",417970,2485,41,187,1442,815,12,594.54,9.81,44.74,345,194.99
2012,FL04804,"Orlando, FL",246513,2508,24,103,1778,603,12,1017.39,9.74,41.78,721.26,244.61
2012,PAPEP00,"Philadelphia, PA",1538957,17853,331,880,8658,7984,12,1160.07,21.51,57.18,562.59,518.79
2012,AZ00723,"Phoenix, AZ",1485509,9458,123,556,5263,3516,12,636.68,8.28,37.43,354.29,236.69
2012,PAPPD00,"Pittsburgh, PA",312112,2347,41,47,1125,1134,12,751.97,13.14,15.06,360.45,363.33
2012,OR02602,"Portland, OR",598037,3093,20,231,1892,950,12,517.19,3.34,38.63,316.37,158.85
2012,MD01721,"Prince George's County, MD",670946,3955,49,145,1765,1996,12,589.47,7.3,21.61,263.06,297.49
2012,NC09201,"Raleigh, NC",420594,1780,17,113,985,665,12,423.21,4.04,26.87,234.19,158.11
2012,CA03404,"Sacramento, CA",476557,3520,34,125,2150,1211,12,738.63,7.13,26.23,451.15,254.11
2012,UT01803,"Salt Lake City, UT",192465,1302,8,123,854,317,12,676.49,4.16,63.91,443.72,164.71
2012,TXSPD00,"San Antonio, TX",1380123,6943,89,549,4441,1864,12,503.07,6.45,39.78,321.78,135.06
2012,CA03711,"San Diego, CA",1338477,5529,47,304,3661,1517,12,413.08,3.51,22.71,273.52,113.34
2012,CA03801,"San Francisco, CA",820363,5777,69,108,2116,3484,12,704.2,8.41,13.16,257.93,424.69
2012,CA04313,"San Jose, CA",976459,3547,45,280,2014,1208,12,363.25,4.61,28.68,206.26,123.71
2012,WASPD00,"Seattle, WA",626865,3782,25,123,2198,1436,12,603.32,3.99,19.62,350.63,229.08
2012,MOSPD00,"St. Louis, MO",318667,5661,113,199,3571,1778,12,1776.46,35.46,62.45,1120.61,557.95
2012,NY05101,"Suffolk County, NY",1345578,1790,23,42,1044,681,12,133.03,1.71,3.12,77.59,50.61
2012,FL02902,"Tampa, FL",350758,2162,23,43,1523,573,12,616.38,6.56,12.26,434.2,163.36
2012,AZ01003,"Tucson, AZ",531535,3850,42,234,2314,1260,12,724.32,7.9,44.02,435.34,237.05
2012,OK07205,"Tulsa, OK",398904,3949,42,316,2529,1062,12,989.96,10.53,79.22,633.99,266.23
2012,VA12800,"Virginia Beach, VA",447588,751,21,57,346,327,12,167.79,4.69,12.73,77.3,73.06
2012,DCMPD00,"Washington, DC",632323,7448,88,236,3399,3725,12,1177.88,13.92,37.32,537.54,589.1
2012,KS08703,"Wichita, KS",386409,2896,23,242,2135,496,12,749.46,5.95,62.63,552.52,128.36
2012,,United States,,1214464,14827,,,,,386.9,4.7,,,
2013,NM00101,"Albuquerque, NM",558165,4325,37,439,2803,1046,12,774.86,6.63,78.65,502.18,187.4
2013,TX22001,"Arlington, TX",378765,1837,18,105,1152,562,12,485,4.75,27.72,304.15,148.38
2013,GAAPD00,"Atlanta, GA",451020,5516,83,105,2965,2363,12,1223.01,18.4,23.28,657.4,523.92
2013,CO00101,"Aurora, CO",343484,1429,20,224,716,469,12,416.03,5.82,65.21,208.45,136.54
2013,TX22701,"Austin, TX",859180,3123,26,217,2117,763,12,363.49,3.03,25.26,246.4,88.81
2013,MD00301,"Baltimore County, MD",822814,4184,20,124,2530,1510,11,508.5,2.43,15.07,307.48,183.52
2013,MDBPD00,"Baltimore, MD",622671,8725,233,298,4460,3734,12,1401.22,37.42,47.86,716.27,599.67
2013,MA01301,"Boston, MA",643799,5037,39,279,2851,1868,12,782.39,6.06,43.34,442.84,290.15
2013,NY01401,"Buffalo, NY",258789,3249,47,145,1735,1322,12,1255.46,18.16,56.03,670.43,510.84
2013,NC06001,"Charlotte, NC",837638,5093,59,230,2999,1805,12,608.02,7.04,27.46,358.03,215.49
2013,ILCPD00,"Chicago, IL",2720554,25688,416,1338,12108,11826,12,944.22,15.29,49.18,445.06,434.69
2013,OHCIP00,"Cincinnati, OH",296491,2858,70,218,958,1612,12,963.94,23.61,73.53,323.11,543.69
2013,OHCLP00,"Cleveland, OH",389181,5782,58,436,1792,3496,12,1485.68,14.9,112.03,460.45,898.3
2013,OHCOP00,"Columbus, OH",816364,4446,78,692,1213,2463,12,544.61,9.55,84.77,148.59,301.7
2013,TXDPD00,"Dallas, TX",1255015,8330,143,543,3442,4202,12,663.74,11.39,43.27,274.26,334.82
2013,CODPD00,"Denver, CO",648981,4093,41,519,2400,1133,12,630.68,6.32,79.97,369.81,174.58
2013,MI82349,"Detroit, MI",699889,14501,316,613,8801,4771,12,2071.9,45.15,87.59,1257.49,681.68
2013,TX07102,"El Paso, TX",679700,2522,10,176,1879,457,12,371.05,1.47,25.89,276.45,67.24
2013,VA02901,"Fairfax County, VA",1091221,1005,12,172,412,409,12,92.1,1.1,15.76,37.76,37.48
2013,TX22012,"Fort Worth, TX",789035,4440,49,532,2602,1257,12,562.71,6.21,67.42,329.77,159.31
2013,CA01005,"Fresno, CA",508876,2552,40,53,1556,903,12,501.5,7.86,10.42,305.77,177.45
2013,HI00200,"Honolulu, HI",984683,2276,18,221,1294,743,6,231.14,1.83,22.44,131.41,75.46
2013,TXHPD00,"Houston, TX",2180606,20993,214,618,10270,9891,12,962.71,9.81,28.34,470.97,453.59
2013,INIPD00,"Indianapolis, IN",850220,10479,129,656,5894,3800,12,1232.5,15.17,77.16,693.23,446.94
2013,FL01602,"Jacksonville, FL",845745,5246,93,452,3277,1424,12,620.28,11,53.44,387.47,168.37
2013,MOKPD00,"Kansas City, MO",465514,5876,99,392,3719,1666,12,1262.26,21.27,84.21,798.9,357.88
2013,NV00201,"Las Vegas, NV",1500455,11374,97,705,6500,4072,12,758.04,6.46,46.99,433.2,271.38
2013,CA01941,"Long Beach, CA",469665,2346,34,103,1091,1118,12,499.5,7.24,21.93,232.29,238.04
2013,CA01900,"Los Angeles County, CA",1064190,5323,72,171,3723,1357,12,500.19,6.77,16.07,349.84,127.51
2013,CA01942,"Los Angeles, CA",3878725,16524,251,764,7624,7885,12,426.02,6.47,19.7,196.56,203.29
2013,KY05680,"Louisville, KY",671120,3644,48,160,2009,1427,12,542.97,7.15,23.84,299.35,212.63
2013,TNMPD00,"Memphis, TN",657691,10890,125,458,7173,3134,12,1655.79,19.01,69.64,1090.63,476.52
2013,AZ00717,"Mesa, AZ",456155,1807,22,203,1104,478,12,396.14,4.82,44.5,242.02,104.79
2013,FL01300,"Miami-Dade County, FL",1171120,6057,87,448,3661,1861,12,517.2,7.43,38.25,312.61,158.91
2013,FL01306,"Miami, FL",418394,4945,71,96,2562,2216,12,1181.9,16.97,22.94,612.34,529.64
2013,WIMPD00,"Milwaukee, WI",600805,8194,104,401,4405,3284,12,1363.84,17.31,66.74,733.18,546.6
2013,MN02711,"Minneapolis, MN",396206,4038,36,385,1761,1856,12,1019.17,9.09,97.17,444.47,468.44
2013,MD01604,"Montgomery County, MD",997082,1687,8,134,787,758,12,169.19,0.8,13.44,78.93,76.02
2013,TN01901,"Nashville, TN",635673,6667,35,463,4556,1613,12,1048.81,5.51,72.84,716.72,253.75
2013,NY02900,"Nassau County, NY",1058467,1394,12,43,633,706,12,131.7,1.13,4.06,59.8,66.7
2013,LANPD00,"New Orleans, LA",377022,2965,156,176,1495,1138,12,786.43,41.38,46.68,396.53,301.84
2013,NY03030,"New York City, NY",8396126,52384,335,1112,31767,19170,12,623.91,3.99,13.24,378.35,228.32
2013,NJNPD00,"Newark, NJ",278246,3516,112,45,926,2433,12,1263.63,40.25,16.17,332.8,874.41
2013,CA00109,"Oakland, CA",403887,7984,90,180,2792,4922,12,1976.79,22.28,44.57,691.28,1218.66
2013,OK05506,"Oklahoma City, OK",605034,4998,62,450,3295,1191,12,826.07,10.25,74.38,544.6,196.85
2013,NB02802,"Omaha, NE",425076,2449,42,184,1505,718,12,576.13,9.88,43.29,354.05,168.91
2013,FL04804,"Orlando, FL",253238,2316,17,126,1600,573,12,914.55,6.71,49.76,631.82,226.27
2013,PAPEP00,"Philadelphia, PA",1553153,17074,247,1279,7986,7562,12,1099.31,15.9,82.35,514.18,486.88
2013,AZ00723,"Phoenix, AZ",1502139,9492,118,635,5506,3233,12,631.9,7.86,42.27,366.54,215.23
2013,PAPPD00,"Pittsburgh, PA",307632,2259,45,78,1180,956,12,734.32,14.63,25.35,383.58,310.76
2013,OR02602,"Portland, OR",609136,2941,14,234,1776,917,12,482.82,2.3,38.42,291.56,150.54
2013,MD01721,"Prince George's County, MD",677793,3502,51,146,1722,1583,12,516.68,7.52,21.54,254.06,233.55
2013,NC09201,"Raleigh, NC",428993,1683,12,79,987,605,12,392.31,2.8,18.42,230.07,141.03
2013,CA03404,"Sacramento, CA",478182,3137,34,95,1850,1158,12,656.03,7.11,19.87,386.88,242.17
2013,UT01803,"Salt Lake City, UT",190246,1487,7,213,846,421,12,781.62,3.68,111.96,444.69,221.29
2013,TXSPD00,"San Antonio, TX",1399725,8828,72,663,5901,2192,12,630.7,5.14,47.37,421.58,156.6
2013,CA03711,"San Diego, CA",1349306,5303,39,316,3492,1456,12,393.02,2.89,23.42,258.8,107.91
2013,CA03801,"San Francisco, CA",833863,7064,48,161,2653,4202,12,847.14,5.76,19.31,318.16,503.92
2013,CA04313,"San Jose, CA",992143,3215,38,270,1812,1095,12,324.05,3.83,27.21,182.63,110.37
2013,WASPD00,"Seattle, WA",642814,3760,18,154,1986,1602,12,584.93,2.8,23.96,308.95,249.22
2013,MOSPD00,"St. Louis, MO",318563,5077,120,333,3167,1457,12,1593.72,37.67,104.53,994.15,457.37
2013,NY05101,"Suffolk County, NY",1340833,1599,27,22,930,620,12,119.25,2.01,1.64,69.36,46.24
2013,FL02902,"Tampa, FL",351314,2097,28,78,1411,580,12,596.9,7.97,22.2,401.64,165.09
2013,AZ01003,"Tucson, AZ",525486,3368,47,216,2103,1002,12,640.93,8.94,41.1,400.2,190.68
2013,OK07205,"Tulsa, OK",394498,3827,60,373,2400,994,12,970.09,15.21,94.55,608.37,251.97
2013,VA12800,"Virginia Beach, VA",450687,738,17,147,269,305,12,163.75,3.77,32.62,59.69,67.67
2013,DCMPD00,"Washington, DC",646449,7880,103,393,3724,3660,12,1218.97,15.93,60.79,576.07,566.17
2013,KS08703,"Wichita, KS",386486,3069,15,250,2337,467,12,794.08,3.88,64.69,604.68,120.83
2013,,United States,,1168298,14319,,,,,369.1,4.5,,,
2014,NM00101,"Albuquerque, NM",558874,4934,30,402,3121,1381,12,882.85,5.37,71.93,558.44,247.1
2014,TX22001,"Arlington, TX",382976,1854,13,206,1142,493,12,484.1,3.39,53.79,298.19,128.73
2014,GAAPD00,"Atlanta, GA",454363,5577,93,151,3004,2329,12,1227.43,20.47,33.23,661.15,512.59
2014,CO00101,"Aurora, CO",350948,1430,9,273,734,414,12,407.47,2.56,77.79,209.15,117.97
2014,TX22701,"Austin, TX",903924,3581,32,571,2105,873,12,396.16,3.54,63.17,232.87,96.58
2014,MD00301,"Baltimore County, MD",828871,4024,25,97,2390,1512,11,485.48,3.02,11.7,288.34,182.42
2014,MDBPD00,"Baltimore, MD",623513,8346,211,245,4213,3677,12,1338.54,33.84,39.29,675.69,589.72
2014,MA01301,"Boston, MA",654413,4749,53,280,2736,1680,12,725.69,8.1,42.79,418.08,256.72
2014,NY01401,"Buffalo, NY",258419,3173,60,173,1663,1277,12,1227.85,23.22,66.95,643.53,494.16
2014,NC06001,"Charlotte, NC",856916,5054,47,210,3211,1586,12,589.79,5.48,24.51,374.72,185.08
2014,ILCPD00,"Chicago, IL",2724121,24133,415,1388,12530,9800,12,885.9,15.23,50.95,459.96,359.75
2014,OHCIP00,"Cincinnati, OH",297671,2719,60,248,1053,1358,12,913.42,20.16,83.31,353.75,456.21
2014,OHCLP00,"Cleveland, OH",388655,5205,63,495,1655,2992,12,1339.23,16.21,127.36,425.83,769.83
2014,OHCOP00,"Columbus, OH",830811,4640,85,787,1656,2112,12,558.49,10.23,94.73,199.32,254.21
2014,TXDPD00,"Dallas, TX",1272396,8457,116,781,3704,3856,12,664.65,9.12,61.38,291.1,303.05
2014,CODPD00,"Denver, CO",665353,4002,31,471,2412,1088,12,601.49,4.66,70.79,362.51,163.52
2014,MI82349,"Detroit, MI",684694,13622,298,557,9194,3573,12,1989.5,43.52,81.35,1342.79,521.84
2014,TX07102,"El Paso, TX",680273,2671,21,335,1900,415,12,392.64,3.09,49.24,279.3,61
2014,VA02901,"Fairfax County, VA",1101700,969,10,159,400,400,12,87.95,0.91,14.43,36.31,36.31
2014,TX22012,"Fort Worth, TX",804907,4492,53,570,2729,1140,12,558.08,6.58,70.82,339.05,141.63
2014,CA01005,"Fresno, CA",513187,2382,47,53,1501,781,12,464.16,9.16,10.33,292.49,152.19
2014,HI00200,"Honolulu, HI",994034,2273,19,320,1166,768,4,228.66,1.91,32.19,117.3,77.26
2014,TXHPD00,"Houston, TX",2219933,22008,242,812,10768,10186,12,991.38,10.9,36.58,485.06,458.84
2014,INIPD00,"Indianapolis, IN",858238,10768,136,573,6251,3808,12,1254.66,15.85,66.76,728.35,443.7
2014,FL01602,"Jacksonville, FL",856021,5853,96,479,3859,1419,12,683.74,11.21,55.96,450.81,165.77
2014,MOKPD00,"Kansas City, MO",468417,5892,79,412,3775,1626,12,1257.85,16.87,87.96,805.91,347.13
2014,NV00201,"Las Vegas, NV",1530899,12876,122,780,7089,4885,12,841.07,7.97,50.95,463.06,319.09
2014,CA01941,"Long Beach, CA",471123,2304,23,110,1282,889,12,489.04,4.88,23.35,272.12,188.7
2014,CA01900,"Los Angeles County, CA",1111939,5091,71,201,3539,1280,12,457.85,6.39,18.08,318.27,115.11
2014,CA01942,"Los Angeles, CA",3906772,19171,260,1126,9836,7949,12,490.71,6.66,28.82,251.77,203.47
2014,KY05680,"Louisville, KY",677710,4015,56,194,2233,1532,12,592.44,8.26,28.63,329.49,226.06
2014,TNMPD00,"Memphis, TN",654922,11420,139,519,7477,3285,12,1743.72,21.22,79.25,1141.66,501.59
2014,AZ00717,"Mesa, AZ",462092,2119,13,252,1385,469,12,458.57,2.81,54.53,299.72,101.49
2014,FL01300,"Miami-Dade County, FL",1195232,6571,84,421,4231,1835,12,549.77,7.03,35.22,353.99,153.53
2014,FL01306,"Miami, FL",421996,4473,81,110,2492,1790,12,1059.96,19.19,26.07,590.53,424.17
2014,WIMPD00,"Milwaukee, WI",600374,8914,86,396,4877,3555,12,1484.74,14.32,65.96,812.33,592.13
2014,MN02711,"Minneapolis, MN",404461,4093,31,389,1802,1871,12,1011.96,7.66,96.18,445.53,462.59
2014,MD01604,"Montgomery County, MD",1009176,1648,17,119,892,620,12,163.3,1.68,11.79,88.39,61.44
2014,TN01901,"Nashville, TN",647689,7289,42,491,5227,1529,12,1125.39,6.48,75.81,807.02,236.07
2014,NY02900,"Nassau County, NY",1061175,1329,6,103,670,550,12,125.24,0.57,9.71,63.14,51.83
2014,LANPD00,"New Orleans, LA",387113,3770,150,244,1906,1470,12,973.88,38.75,63.03,492.36,379.73
2014,NY03030,"New York City, NY",8473938,50564,333,2190,31460,16581,12,596.7,3.93,25.84,371.26,195.67
2014,NJNPD00,"Newark, NJ",279110,3009,94,49,944,1922,12,1078.07,33.68,17.56,338.22,688.62
2014,CA00109,"Oakland, CA",409994,6910,80,209,3140,3481,12,1685.39,19.51,50.98,765.86,849.04
2014,OK05506,"Oklahoma City, OK",617975,4782,45,434,3177,1126,12,773.82,7.28,70.23,514.1,182.21
2014,NB02802,"Omaha, NE",438465,2458,32,180,1523,723,12,560.59,7.3,41.05,347.35,164.89
2014,FL04804,"Orlando, FL",259675,2340,15,167,1538,620,12,901.13,5.78,64.31,592.28,238.76
2014,PAPEP00,"Philadelphia, PA",1559062,15925,248,1207,7500,6970,12,1021.45,15.91,77.42,481.06,447.06
2014,AZ00723,"Phoenix, AZ",1529852,8749,114,1006,4677,2952,12,571.89,7.45,65.76,305.72,192.96
2014,PAPPD00,"Pittsburgh, PA",307613,2455,69,91,1309,986,12,798.08,22.43,29.58,425.53,320.53
2014,OR02602,"Portland, OR",615672,2911,26,262,1776,847,12,472.82,4.22,42.56,288.47,137.57
2014,MD01721,"Prince George's County, MD",685191,3161,39,171,1490,1461,12,461.33,5.69,24.96,217.46,213.23
2014,NC09201,"Raleigh, NC",438363,1730,16,82,953,679,5,394.65,3.65,18.71,217.4,154.89
2014,CA03404,"Sacramento, CA",482767,2968,28,78,1862,1000,12,614.79,5.8,16.16,385.69,207.14
2014,UT01803,"Salt Lake City, UT",192368,1452,7,223,773,449,12,754.8,3.64,115.92,401.83,233.41
2014,TXSPD00,"San Antonio, TX",1428465,7704,103,1077,4747,1777,12,539.32,7.21,75.4,332.31,124.4
2014,CA03711,"San Diego, CA",1368690,5214,32,371,3493,1318,12,380.95,2.34,27.11,255.21,96.3
2014,CA03801,"San Francisco, CA",850294,6761,45,355,3137,3224,12,795.14,5.29,41.75,368.93,379.16
2014,CA04313,"San Jose, CA",1009679,3242,32,306,1832,1072,12,321.09,3.17,30.31,181.44,106.17
2014,WASPD00,"Seattle, WA",663410,4005,26,154,2258,1567,12,603.7,3.92,23.21,340.36,236.2
2014,MOSPD00,"St. Louis, MO",318574,5348,159,279,3348,1562,12,1678.73,49.91,87.58,1050.93,490.31
2014,NY05101,"Suffolk County, NY",1341453,1576,29,111,869,567,12,117.48,2.16,8.27,64.78,42.27
2014,FL02902,"Tampa, FL",357124,2080,28,62,1476,514,12,582.43,7.84,17.36,413.3,143.93
2014,AZ01003,"Tucson, AZ",527328,3443,35,399,2021,988,12,652.91,6.64,75.66,383.25,187.36
2014,OK07205,"Tulsa, OK",399556,3217,46,313,1938,920,12,805.14,11.51,78.34,485.04,230.26
2014,VA12800,"Virginia Beach, VA",451102,667,17,115,285,250,12,147.86,3.77,25.49,63.18,55.42
2014,DCMPD00,"Washington, DC",658893,7810,105,470,4004,3231,12,1185.32,15.94,71.33,607.69,490.37
2014,KS08703,"Wichita, KS",387493,2939,21,243,2179,496,12,758.47,5.42,62.71,562.33,128
2014,,United States,,1153022,14164,,,,,361.6,4.4,,,
2015,NM00101,"Albuquerque, NM",559721,5406,43,404,3273,1686,,965.84,7.68,72.18,584.76,301.22
2015,TX22001,"Arlington, TX",387565,1946,8,208,1201,529,,502.11,2.06,53.67,309.88,136.49
2015,GAAPD00,"Atlanta, GA",464710,5203,94,170,2944,1995,,1119.62,20.23,36.58,633.51,429.3
2015,CO00101,"Aurora, CO",360237,1660,24,352,837,447,,460.81,6.66,97.71,232.35,124.08
2015,TX22701,"Austin, TX",938728,3497,23,487,2058,929,,372.53,2.45,51.88,219.23,98.96
2015,MD00301,"Baltimore County, MD",828871,,,,,,,,,,,
2015,MDBPD00,"Baltimore, MD",621252,9542,344,287,4598,4313,,1535.93,55.37,46.2,740.12,694.24
2015,MA01301,"Boston, MA",665258,4702,38,240,2873,1551,,706.79,5.71,36.08,431.86,233.14
2015,NY01401,"Buffalo, NY",258096,2887,41,173,1640,1033,,1118.58,15.89,67.03,635.42,400.24
2015,NC06001,"Charlotte, NC",877817,5948,61,216,3724,1947,,677.59,6.95,24.61,424.23,221.8
2015,ILCPD00,"Chicago, IL",2728695,24663,478,1432,13104,9649,,903.84,17.52,52.48,480.23,353.61
2015,OHCIP00,"Cincinnati, OH",298478,2761,66,236,1196,1263,,925.03,22.11,79.07,400.7,423.15
2015,OHCLP00,"Cleveland, OH",388655,,,,,,,,,,,
2015,OHCOP00,"Columbus, OH",847745,4631,77,806,1508,2240,,546.27,9.08,95.08,177.88,264.23
2015,TXDPD00,"Dallas, TX",1301977,9038,136,782,3943,4177,,694.18,10.45,60.06,302.85,320.82
2015,CODPD00,"Denver, CO",682418,4599,53,548,2768,1230,,673.93,7.77,80.3,405.62,180.24
2015,MI82349,"Detroit, MI",673225,11846,295,530,7564,3457,,1759.59,43.82,78.73,1123.55,513.5
2015,TX07102,"El Paso, TX",686077,2515,17,322,1766,410,,366.58,2.48,46.93,257.41,59.76
2015,VA02901,"Fairfax County, VA",1101700,974,14,130,387,443,,88.41,1.27,11.8,35.13,40.21
2015,TX22012,"Fort Worth, TX",829731,4359,56,516,2806,981,,525.35,6.75,62.19,338.18,118.23
2015,CA01005,"Fresno, CA",520837,2871,39,167,1653,1012,,551.23,7.49,32.06,317.37,194.3
2015,HI00200,"Honolulu, HI",999307,2437,15,318,1208,896,,243.87,1.5,31.82,120.88,89.66
2015,TXHPD00,"Houston, TX",2275221,21994,303,986,10427,10278,,966.68,13.32,43.34,458.29,451.74
2015,INIPD00,"Indianapolis, IN",863675,11124,148,677,6497,3802,,1287.98,17.14,78.39,752.25,440.21
2015,FL01602,"Jacksonville, FL",867258,5622,97,471,3656,1398,,648.25,11.18,54.31,421.56,161.2
2015,MOKPD00,"Kansas City, MO",473373,6709,109,366,4531,1703,,1417.28,23.03,77.32,957.17,359.76
2015,NV00201,"Las Vegas, NV",1562134,14383,127,1107,8139,5010,,920.73,8.13,70.86,521.02,320.72
2015,CA01941,"Long Beach, CA",476318,2766,36,177,1499,1054,,580.7,7.56,37.16,314.71,221.28
2015,CA01900,"Los Angeles County, CA",1111939,5173,98,304,3559,1212,,465.22,8.81,27.34,320.07,109
2015,CA01942,"Los Angeles, CA",3962726,25156,282,2209,13713,8952,,634.82,7.12,55.74,346.05,225.91
2015,KY05680,"Louisville, KY",680550,4300,81,205,2469,1545,,631.84,11.9,30.12,362.79,227.02
